created_at,entry_id,field1,field2,field3,field4
2024-05-09 06:54:48 UTC,1646,44,65.5,30.1,0
2024-05-09 06:55:04 UTC,1647,44,65.4,30.1,0
2024-05-09 06:55:19 UTC,1648,44,65.4,30.2,0
2024-05-09 06:55:34 UTC,1649,44,65.4,30.2,0
2024-05-09 06:55:50 UTC,1650,43,65.4,30.2,0
2024-05-09 06:56:06 UTC,1651,43,65.4,30.2,0
2024-05-09 06:56:21 UTC,1652,43,65.5,30.2,0
2024-05-09 06:56:37 UTC,1653,43,65.6,30.2,0
2024-05-09 06:56:52 UTC,1654,43,65.8,30.1,0
2024-05-09 06:57:08 UTC,1655,43,65.9,30.1,0
2024-05-09 06:57:23 UTC,1656,43,65.8,30.1,0
2024-05-09 06:57:39 UTC,1657,43,65.8,30.1,0
2024-05-09 06:57:54 UTC,1658,43,66,30.1,0
2024-05-09 06:58:09 UTC,1659,43,66,30.1,0
2024-05-09 06:58:25 UTC,1660,43,66,30.1,0
2024-05-09 06:58:40 UTC,1661,43,65.9,30.1,0
2024-05-09 06:58:56 UTC,1662,43,65.8,30.1,0
2024-05-09 06:59:11 UTC,1663,43,65.9,30.1,0
2024-05-09 06:59:27 UTC,1664,43,65.7,30.1,0
2024-05-09 06:59:43 UTC,1665,42,65.6,30.1,0
2024-05-09 07:00:22 UTC,1666,42,nan,nan,0
2024-05-09 07:00:37 UTC,1667,42,nan,nan,0
2024-05-09 07:00:53 UTC,1668,42,nan,nan,0
2024-05-09 07:01:08 UTC,1669,42,nan,nan,0
2024-05-09 07:01:23 UTC,1670,42,nan,nan,0
2024-05-09 07:01:39 UTC,1671,42,nan,nan,0
2024-05-09 07:01:55 UTC,1672,42,nan,nan,0
2024-05-09 07:02:11 UTC,1673,42,nan,nan,0
2024-05-09 07:02:26 UTC,1674,42,nan,nan,0
2024-05-09 07:02:41 UTC,1675,42,nan,nan,0
2024-05-09 07:02:56 UTC,1676,42,nan,nan,0
2024-05-09 07:03:12 UTC,1677,42,nan,nan,0
2024-05-09 07:03:27 UTC,1678,42,nan,nan,0
2024-05-09 07:03:43 UTC,1679,42,nan,nan,0
2024-05-09 07:03:58 UTC,1680,42,nan,nan,0
2024-05-09 07:04:14 UTC,1681,41,nan,nan,0
2024-05-09 07:04:29 UTC,1682,41,nan,nan,0
2024-05-09 07:04:44 UTC,1683,41,nan,nan,0
2024-05-09 07:05:00 UTC,1684,41,nan,nan,0
2024-05-09 07:05:16 UTC,1685,41,nan,nan,0
2024-05-09 07:05:31 UTC,1686,41,nan,nan,0
2024-05-09 07:05:47 UTC,1687,41,nan,nan,0
2024-05-09 07:06:03 UTC,1688,41,nan,nan,0
2024-05-09 07:06:19 UTC,1689,41,nan,nan,0
2024-05-09 07:06:34 UTC,1690,41,nan,nan,0
2024-05-09 07:06:50 UTC,1691,41,nan,nan,0
2024-05-09 07:07:05 UTC,1692,41,nan,nan,0
2024-05-09 07:07:20 UTC,1693,41,nan,nan,0
2024-05-09 07:07:36 UTC,1694,41,nan,nan,0
2024-05-09 07:07:52 UTC,1695,41,nan,nan,0
2024-05-09 07:08:07 UTC,1696,41,nan,nan,0
2024-05-09 07:08:23 UTC,1697,41,nan,nan,0
2024-05-09 07:08:39 UTC,1698,41,nan,nan,0
2024-05-09 07:08:54 UTC,1699,41,nan,nan,0
2024-05-09 07:09:09 UTC,1700,41,nan,nan,0
2024-05-09 07:09:25 UTC,1701,41,nan,nan,0
2024-05-09 07:09:40 UTC,1702,41,nan,nan,0
2024-05-09 07:09:56 UTC,1703,41,nan,nan,0
2024-05-09 07:10:11 UTC,1704,41,nan,nan,0
2024-05-09 07:10:26 UTC,1705,41,nan,nan,0
2024-05-09 07:10:44 UTC,1706,40,nan,nan,0
2024-05-09 07:10:59 UTC,1707,40,nan,nan,0
2024-05-09 07:11:14 UTC,1708,40,nan,nan,0
2024-05-09 07:11:30 UTC,1709,40,nan,nan,0
2024-05-09 07:11:45 UTC,1710,40,nan,nan,0
2024-05-09 07:12:00 UTC,1711,40,nan,nan,0
2024-05-09 07:12:16 UTC,1712,40,nan,nan,0
2024-05-09 07:12:32 UTC,1713,40,nan,nan,0
2024-05-09 07:12:47 UTC,1714,40,nan,nan,0
2024-05-09 07:13:03 UTC,1715,40,nan,nan,0
2024-05-09 07:13:18 UTC,1716,40,nan,nan,0
2024-05-09 07:13:36 UTC,1717,40,nan,nan,0
2024-05-09 07:13:52 UTC,1718,40,nan,nan,0
2024-05-09 07:14:08 UTC,1719,40,nan,nan,0
2024-05-09 07:14:23 UTC,1720,40,nan,nan,0
2024-05-09 07:14:39 UTC,1721,40,nan,nan,0
2024-05-09 07:14:55 UTC,1722,40,nan,nan,0
2024-05-09 07:15:10 UTC,1723,40,nan,nan,0
2024-05-09 07:15:25 UTC,1724,40,nan,nan,0
2024-05-09 07:15:41 UTC,1725,40,nan,nan,0
2024-05-09 07:15:56 UTC,1726,40,nan,nan,0
2024-05-09 07:16:11 UTC,1727,40,nan,nan,0
2024-05-09 07:16:27 UTC,1728,40,nan,nan,0
2024-05-09 07:16:53 UTC,1729,39,nan,nan,0
2024-05-09 07:17:18 UTC,1730,41,nan,nan,0
2024-05-09 07:17:33 UTC,1731,39,63,30.7,0
2024-05-09 07:17:48 UTC,1732,39,62.9,30.7,0
2024-05-09 07:18:03 UTC,1733,40,63.1,30.7,0
2024-05-09 07:18:19 UTC,1734,40,63,30.6,0
2024-05-09 07:18:34 UTC,1735,39,63.4,30.6,0
2024-05-09 07:18:50 UTC,1736,39,63.6,30.5,0
2024-05-09 07:19:05 UTC,1737,33,66,30.5,0
2024-05-09 07:19:21 UTC,1738,35,65.9,30.5,0
2024-05-09 07:19:36 UTC,1739,40,63.9,30.5,0
2024-05-09 07:19:51 UTC,1740,38,62.8,30.5,0
2024-05-09 07:20:07 UTC,1741,57,64.4,30.5,0
2024-05-09 07:35:35 UTC,1801,45,63.2,30.2,0
2024-05-09 07:35:50 UTC,1802,45,63.3,30.1,0
2024-05-09 07:36:06 UTC,1803,45,63.5,30.2,0
2024-05-09 07:36:21 UTC,1804,45,63.4,30.1,0
2024-05-09 07:36:37 UTC,1805,45,63.4,30.1,0
2024-05-09 07:36:52 UTC,1806,45,63.4,30.1,0
2024-05-09 07:37:08 UTC,1807,45,63.3,30.1,0
2024-05-09 07:37:23 UTC,1808,45,63.3,30.1,0
2024-05-09 07:37:38 UTC,1809,45,63.3,30.1,0
2024-05-09 07:37:54 UTC,1810,45,63.5,30.2,0
2024-05-09 07:38:10 UTC,1811,45,63.6,30.1,0
2024-05-09 07:38:25 UTC,1812,45,63.7,30.2,0
2024-05-09 07:38:44 UTC,1813,45,63.5,30.1,0
2024-05-09 07:39:00 UTC,1814,45,63.6,30.1,0
2024-05-09 07:39:15 UTC,1815,45,63.7,30.1,0
2024-05-09 07:39:31 UTC,1816,45,63.6,30.1,0
2024-05-09 07:39:46 UTC,1817,45,62,30.1,0
2024-05-09 07:40:21 UTC,1818,45,nan,nan,0
2024-05-09 07:40:36 UTC,1819,45,nan,nan,0
2024-05-09 07:40:54 UTC,1820,45,nan,nan,0
2024-05-09 07:41:09 UTC,1821,45,nan,nan,0
2024-05-09 07:41:25 UTC,1822,45,nan,nan,0
2024-05-09 07:41:41 UTC,1823,45,nan,nan,0
2024-05-09 07:41:57 UTC,1824,45,nan,nan,0
2024-05-09 07:42:16 UTC,1825,45,nan,nan,0
2024-05-09 07:42:32 UTC,1826,45,nan,nan,0
2024-05-09 07:42:47 UTC,1827,45,nan,nan,0
2024-05-09 07:43:03 UTC,1828,45,nan,nan,0
2024-05-09 07:43:18 UTC,1829,45,nan,nan,0
2024-05-09 07:43:34 UTC,1830,45,nan,nan,0
2024-05-09 07:43:50 UTC,1831,45,nan,nan,0
2024-05-09 07:44:05 UTC,1832,45,nan,nan,0
2024-05-09 07:44:21 UTC,1833,45,nan,nan,0
2024-05-09 07:44:36 UTC,1834,45,nan,nan,0
2024-05-09 07:44:52 UTC,1835,45,nan,nan,0
2024-05-09 07:45:07 UTC,1836,44,nan,nan,0
2024-05-09 07:45:23 UTC,1837,44,nan,nan,0
2024-05-09 07:45:39 UTC,1838,44,nan,nan,0
2024-05-09 07:45:54 UTC,1839,44,nan,nan,0
2024-05-09 07:46:10 UTC,1840,44,nan,nan,0
2024-05-09 07:46:26 UTC,1841,44,nan,nan,0
2024-05-09 07:46:41 UTC,1842,44,nan,nan,0
2024-05-09 07:46:57 UTC,1843,44,nan,nan,0
2024-05-09 07:47:12 UTC,1844,44,nan,nan,0
2024-05-09 07:47:28 UTC,1845,44,nan,nan,0
2024-05-09 07:47:44 UTC,1846,44,nan,nan,0
2024-05-09 07:47:59 UTC,1847,44,nan,nan,0
2024-05-09 07:48:14 UTC,1848,44,nan,nan,0
2024-05-09 07:48:30 UTC,1849,44,nan,nan,0
2024-05-09 07:48:46 UTC,1850,44,nan,nan,0
2024-05-09 07:49:02 UTC,1851,44,nan,nan,0
2024-05-09 07:49:17 UTC,1852,44,nan,nan,0
2024-05-09 07:49:32 UTC,1853,44,nan,nan,0
2024-05-09 07:49:49 UTC,1854,44,nan,nan,0
2024-05-09 07:50:04 UTC,1855,44,nan,nan,0
2024-05-09 07:50:20 UTC,1856,44,nan,nan,0
2024-05-09 07:50:38 UTC,1857,44,nan,nan,0
2024-05-09 07:50:55 UTC,1858,44,nan,nan,0
2024-05-09 07:51:11 UTC,1859,44,nan,nan,0
2024-05-09 07:51:26 UTC,1860,44,nan,nan,0
2024-05-09 07:51:41 UTC,1861,44,nan,nan,0
2024-05-09 07:51:58 UTC,1862,44,nan,nan,0
2024-05-09 07:52:14 UTC,1863,44,nan,nan,0
2024-05-09 07:52:30 UTC,1864,44,nan,nan,0
2024-05-09 07:52:45 UTC,1865,44,nan,nan,0
2024-05-09 07:53:01 UTC,1866,44,nan,nan,0
2024-05-09 07:53:18 UTC,1867,44,nan,nan,0
2024-05-09 07:53:33 UTC,1868,44,nan,nan,0
2024-05-09 07:53:49 UTC,1869,44,nan,nan,0
2024-05-09 07:54:05 UTC,1870,44,nan,nan,0
2024-05-09 07:54:20 UTC,1871,44,nan,nan,0
2024-05-09 07:54:36 UTC,1872,44,nan,nan,0
2024-05-09 07:54:51 UTC,1873,44,nan,nan,0
2024-05-09 07:55:07 UTC,1874,44,nan,nan,0
2024-05-09 07:55:22 UTC,1875,44,nan,nan,0
2024-05-09 07:55:38 UTC,1876,44,nan,nan,0
2024-05-09 07:55:54 UTC,1877,44,nan,nan,0
2024-05-09 07:56:09 UTC,1878,44,nan,nan,0
2024-05-09 07:56:25 UTC,1879,44,nan,nan,0
2024-05-09 07:56:40 UTC,1880,44,nan,nan,0
2024-05-09 07:56:56 UTC,1881,44,nan,nan,0
2024-05-09 07:57:11 UTC,1882,44,nan,nan,0
2024-05-09 07:57:27 UTC,1883,44,nan,nan,0
2024-05-09 07:57:44 UTC,1884,44,nan,nan,0
2024-05-09 07:58:00 UTC,1885,44,nan,nan,0
2024-05-09 07:58:16 UTC,1886,44,nan,nan,0
2024-05-09 07:58:31 UTC,1887,44,nan,nan,0
2024-05-09 07:58:47 UTC,1888,44,nan,nan,0
2024-05-09 07:59:03 UTC,1889,44,nan,nan,0
2024-05-09 07:59:19 UTC,1890,44,nan,nan,0
2024-05-09 07:59:34 UTC,1891,44,nan,nan,0
2024-05-09 07:59:50 UTC,1892,44,nan,nan,0
2024-05-09 08:00:12 UTC,1893,44,nan,nan,0
2024-05-09 08:00:38 UTC,1894,44,nan,nan,0
2024-05-09 08:00:53 UTC,1895,44,nan,nan,0
2024-05-09 08:01:08 UTC,1896,44,nan,nan,0
2024-05-09 08:01:24 UTC,1897,44,nan,nan,0
2024-05-09 08:01:40 UTC,1898,44,nan,nan,0
2024-05-09 08:01:56 UTC,1899,44,nan,nan,0
2024-05-09 08:02:12 UTC,1900,44,nan,nan,0
2024-05-09 08:02:27 UTC,1901,45,63.2,30.5,0
2024-05-09 08:02:43 UTC,1902,45,63.6,30.5,0
2024-05-09 08:02:58 UTC,1903,45,63.6,30.5,0
2024-05-09 08:03:14 UTC,1904,45,63.6,30.4,0
2024-05-09 08:03:29 UTC,1905,45,63.7,30.5,0
2024-05-09 08:03:44 UTC,1906,45,63.8,30.4,0
2024-05-09 08:04:00 UTC,1907,45,63.9,30.4,0
2024-05-09 08:04:16 UTC,1908,45,63.9,30.4,0
2024-05-09 08:04:31 UTC,1909,45,64.2,30.5,0
2024-05-09 08:04:47 UTC,1910,45,64,30.4,0
2024-05-09 08:05:02 UTC,1911,45,64,30.4,0
2024-05-09 08:05:17 UTC,1912,45,64,30.4,0
2024-05-09 08:05:33 UTC,1913,45,63.8,30.4,0
2024-05-09 08:05:48 UTC,1914,45,63.6,30.4,0
2024-05-09 08:06:04 UTC,1915,45,63.4,30.4,0
2024-05-09 08:06:19 UTC,1916,45,63.1,30.4,0
2024-05-09 08:06:35 UTC,1917,45,63.2,30.4,0
2024-05-09 08:06:51 UTC,1918,45,63.1,30.4,0
2024-05-09 08:07:06 UTC,1919,45,63.3,30.4,0
2024-05-09 08:07:22 UTC,1920,45,63.6,30.4,0
2024-05-09 08:07:37 UTC,1921,45,63.7,30.4,0
2024-05-09 08:07:52 UTC,1922,45,63.7,30.4,0
2024-05-09 08:08:08 UTC,1923,45,63.8,30.4,0
2024-05-09 08:08:23 UTC,1924,45,63.9,30.4,0
2024-05-09 08:08:39 UTC,1925,45,63.9,30.4,0
2024-05-09 08:08:54 UTC,1926,45,63.9,30.4,0
2024-05-09 08:09:09 UTC,1927,45,64,30.4,0
2024-05-09 08:09:25 UTC,1928,45,64.2,30.4,0
2024-05-09 08:09:40 UTC,1929,45,63.9,30.4,0
2024-05-09 08:09:55 UTC,1930,45,63.8,30.4,0
2024-05-09 08:10:11 UTC,1931,45,63.9,30.4,0
2024-05-09 08:10:27 UTC,1932,45,63.9,30.4,0
2024-05-09 08:10:43 UTC,1933,45,63.7,30.4,0
2024-05-09 08:10:58 UTC,1934,45,63.7,30.4,0
2024-05-09 08:11:13 UTC,1935,45,63.6,30.3,0
2024-05-09 08:13:27 UTC,1936,45,63.7,30.3,0
2024-05-09 08:13:42 UTC,1937,45,63.7,30.2,0
2024-05-09 08:13:58 UTC,1938,45,63.8,30.3,0
2024-05-09 08:14:13 UTC,1939,45,63.8,30.2,0
2024-05-09 08:14:28 UTC,1940,45,63.9,30.2,0
2024-05-09 08:16:39 UTC,1941,45,64.2,30.2,0
2024-05-09 08:16:57 UTC,1942,45,64.1,30.1,0
2024-05-09 08:17:13 UTC,1943,45,64.2,30.2,0
2024-05-09 08:17:28 UTC,1944,45,64.3,30.1,0
2024-05-09 08:17:44 UTC,1945,45,64.3,30.1,0
2024-05-09 08:17:59 UTC,1946,45,64.2,30.1,0
2024-05-09 08:18:14 UTC,1947,45,64.2,30.1,0
2024-05-09 08:18:30 UTC,1948,45,64.2,30.2,0
2024-05-09 08:18:45 UTC,1949,45,64.1,30.1,0
2024-05-09 08:19:00 UTC,1950,45,64,30.2,0
2024-05-09 08:19:16 UTC,1951,45,63.7,30.1,0
2024-05-09 08:19:31 UTC,1952,45,63.4,30.1,0
2024-05-09 08:19:47 UTC,1953,45,63.4,30.2,0
2024-05-09 08:20:02 UTC,1954,45,63.4,30.2,0
2024-05-09 08:20:17 UTC,1955,45,63.4,30.2,0
2024-05-09 08:20:36 UTC,1956,45,63.3,30.2,0
2024-05-09 08:20:51 UTC,1957,45,63.3,30.2,0
2024-05-09 08:21:07 UTC,1958,45,63.2,30.3,0
2024-05-09 08:21:22 UTC,1959,45,63,30.3,0
2024-05-09 08:21:38 UTC,1960,45,62.9,30.4,0
2024-05-09 08:21:53 UTC,1961,45,62.6,30.4,0
2024-05-09 08:22:09 UTC,1962,45,62.2,30.4,0
2024-05-09 08:22:24 UTC,1963,45,62.1,30.4,0
2024-05-09 08:22:39 UTC,1964,45,62.4,30.4,0
2024-05-09 08:22:55 UTC,1965,45,62.4,30.4,0
2024-05-09 08:23:10 UTC,1966,45,62.3,30.4,0
2024-05-09 08:23:25 UTC,1967,45,62.2,30.4,0
2024-05-09 08:31:45 UTC,1998,46,nan,nan,0
2024-05-09 08:32:00 UTC,1999,46,nan,nan,0
2024-05-09 08:32:16 UTC,2000,45,nan,nan,0
2024-05-09 08:32:31 UTC,2001,46,nan,nan,0
2024-05-09 08:32:47 UTC,2002,45,nan,nan,0
2024-05-09 08:33:02 UTC,2003,45,nan,nan,0
2024-05-09 08:33:17 UTC,2004,45,nan,nan,0
2024-05-09 08:33:33 UTC,2005,45,nan,nan,0
2024-05-09 08:33:48 UTC,2006,45,nan,nan,0
2024-05-09 08:34:04 UTC,2007,45,nan,nan,0
2024-05-09 08:34:20 UTC,2008,45,nan,nan,0
2024-05-09 08:34:35 UTC,2009,45,nan,nan,0
2024-05-09 08:34:51 UTC,2010,45,nan,nan,0
2024-05-09 08:35:07 UTC,2011,45,nan,nan,0
2024-05-09 08:35:22 UTC,2012,45,nan,nan,0
2024-05-09 08:35:38 UTC,2013,44,nan,nan,0
2024-05-09 08:56:18 UTC,2092,42,nan,nan,0
2024-05-09 08:56:33 UTC,2093,42,nan,nan,0
2024-05-09 08:56:48 UTC,2094,42,nan,nan,0
2024-05-09 08:57:09 UTC,2095,42,nan,nan,0
2024-05-09 08:57:25 UTC,2096,42,nan,nan,0
2024-05-09 08:57:41 UTC,2097,42,nan,nan,0
2024-05-09 08:57:57 UTC,2098,42,nan,nan,0
2024-05-09 08:58:13 UTC,2099,42,nan,nan,0
2024-05-09 08:58:28 UTC,2100,42,nan,nan,0
2024-05-09 08:58:43 UTC,2101,42,nan,nan,0
2024-05-09 08:58:58 UTC,2102,42,nan,nan,0
2024-05-09 08:59:13 UTC,2103,42,nan,nan,0
2024-05-09 08:59:29 UTC,2104,42,nan,nan,0
2024-05-09 08:59:44 UTC,2105,42,nan,nan,0
2024-05-09 09:00:00 UTC,2106,42,nan,nan,0
2024-05-09 09:00:15 UTC,2107,42,nan,nan,0
2024-05-09 09:00:31 UTC,2108,42,nan,nan,0
2024-05-09 09:00:47 UTC,2109,42,nan,nan,0
2024-05-09 09:01:02 UTC,2110,42,nan,nan,0
2024-05-09 09:01:17 UTC,2111,42,nan,nan,0
2024-05-09 09:01:33 UTC,2112,42,nan,nan,0
2024-05-09 09:01:48 UTC,2113,42,nan,nan,0
2024-05-09 09:02:04 UTC,2114,42,nan,nan,0
2024-05-09 09:02:20 UTC,2115,42,nan,nan,0
2024-05-09 09:02:36 UTC,2116,42,nan,nan,0
2024-05-09 09:02:52 UTC,2117,42,nan,nan,0
2024-05-09 09:03:07 UTC,2118,42,nan,nan,0
2024-05-09 09:03:23 UTC,2119,42,nan,nan,0
2024-05-09 09:03:39 UTC,2120,42,nan,nan,0
2024-05-09 09:03:54 UTC,2121,42,nan,nan,0
2024-05-09 09:04:10 UTC,2122,42,nan,nan,0
2024-05-09 09:04:26 UTC,2123,42,nan,nan,0
2024-05-09 09:04:42 UTC,2124,42,nan,nan,0
2024-05-09 09:04:58 UTC,2125,42,nan,nan,0
2024-05-09 09:05:13 UTC,2126,42,nan,nan,0
2024-05-09 09:05:31 UTC,2127,42,nan,nan,0
2024-05-09 09:05:47 UTC,2128,42,nan,nan,0
2024-05-09 09:06:03 UTC,2129,42,nan,nan,0
2024-05-09 09:06:18 UTC,2130,42,nan,nan,0
2024-05-09 09:06:34 UTC,2131,42,nan,nan,0
2024-05-09 09:06:50 UTC,2132,42,nan,nan,0
2024-05-09 09:07:06 UTC,2133,42,nan,nan,0
2024-05-09 09:07:22 UTC,2134,42,nan,nan,0
2024-05-09 09:07:38 UTC,2135,42,nan,nan,0
2024-05-09 09:07:54 UTC,2136,42,nan,nan,0
2024-05-09 09:08:09 UTC,2137,42,nan,nan,0
2024-05-09 09:08:25 UTC,2138,42,nan,nan,0
2024-05-09 09:08:41 UTC,2139,42,nan,nan,0
2024-05-09 09:09:04 UTC,2140,42,nan,nan,0
2024-05-09 09:09:20 UTC,2141,42,nan,nan,0
